source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0447,Institut français,Africa,Mali,Q912,cultural center,official_source_site,http://www.institutfrancaisdumali.org/,https://www.institutfrancaismali.org/,200,text/html; charset=UTF-8,140000,Institut Francais Mali – Vivre les cultures,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q28494703,https://www.wikidata.org/wiki/Q28494703,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0448,Bragin museum of history and art gallery,Eastern Europe / Caucasus,Belarus,Q184,museum,official_source_site,http://bragin.museum.by/be,http://bragin.museum.by/be,200,text/html; charset=utf-8,37740,Дзяржаўная ўстанова культуры «Брагінскі гістарычны музей з карціннай галерэяй»,"Дзяржаўная ўстанова культуры «Брагінскі гістарычны музей з карціннай галерэяй» — новости и афиша мероприятий, информация для посетителей, цены, экспозиция, коллекции, материалы для музейщиков.",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q17043482,https://www.wikidata.org/wiki/Q17043482,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0449,Casa Museo Artesanías de Chile,Latin America / Caribbean,Chile,Q298,museum,official_source_site,https://artesaniasdechile.cl/casa-museo-de-artesanias-de-chile/,https://artesaniasdechile.cl/casa-museo-de-artesanias-de-chile/,200,text/html; charset=UTF-8,140000,Casa Museo de Artesanías de Chile - Fundación Artesanías de Chile,"Casa Velasco, construida en 1730 y declarada Monumento Histórico en 1981 -actual sede de Fundación Artesanías de Chile-, es desde este 9 de marzo un museo que…",RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q111284634,https://www.wikidata.org/wiki/Q111284634,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0450,Al Qarara Cultural Museum,MENA,Palestine,Q219060,museum,official_source_site,https://www.facebook.com/museum.qarara/about?locale=ar_AR,https://www.facebook.com/museum.qarara/about?locale=ar_AR,200,"text/html; charset=""utf-8""",140000,متحف القرارة الثقافي Al Qarara Cultural Museum,"‏متحف القرارة الثقافي Al Qarara Cultural Museum‏, ‏خان يونس‏. ‏‏٨٬٦٩٣‏ تسجيل إعجاب · يتحدث ‏٥‏ عن هذا‏. ‏رؤية المتحف: هوية ثقافية فلسطينية, فضاء يحتضن...",IIIF;RSS/Atom;Static JS App,"IIIF:rel=""manifest""; RSS/Atom:rel=""alternate""; Static JS App:vite",success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q123120431,https://www.wikidata.org/wiki/Q123120431,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0451,National Museum of Kandy,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.museum.gov.lk/web/index.php?option=com_regionalm&task=regionalmuseum&id=4&Itemid=60&lang=en,https://www.museum.gov.lk/web/index.php?option=com_regionalm&task=regionalmuseum&id=4&Itemid=60&lang=en,200,text/html; charset=utf-8,82074,Department of National Museums,Department Of National Museums Web Site,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q3533580,https://www.wikidata.org/wiki/Q3533580,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0452,Children’s Museum Singapore,Southeast Asia,Singapore,Q334,museum,official_source_site,https://www.heritage.sg/childrensmuseum/,https://www.heritage.sg/childrensmuseum/,200,text/html; charset=utf-8,140000,Children's Museum Singapore,#{title},Static JS App,Static JS App:vite,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4420043,https://www.wikidata.org/wiki/Q4420043,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0453,Muso Kunda Museum of Women,Africa,Mali,Q912,museum,official_source_site,https://musokunda.org/,https://musokunda.org/,200,text/html,140000,Accueil - Musée de la Femme Muso Kunda,Musée de la Femme Muso Kunda,WordPress REST;Static JS App,WordPress REST:wp-content; Static JS App:vite,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q105706883,https://www.wikidata.org/wiki/Q105706883,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0454,Bragin museum of history and art gallery,Eastern Europe / Caucasus,Belarus,Q184,museum,official_source_site,https://bragin.museum.by/,https://bragin.museum.by/,200,text/html; charset=utf-8,45539,Государственное учреждение культуры «Брагинский исторический музей с картинной галереей»,"Государственное учреждение культуры «Брагинский исторический музей с картинной галереей» — новости и афиша мероприятий, информация для посетителей, цены, экспозиция, коллекции, материалы для музейщиков.",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q17043482,https://www.wikidata.org/wiki/Q17043482,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0455,Casa Museo Eduardo Frei Montalva,Latin America / Caribbean,Chile,Q298,museum,official_source_site,http://www.casamuseoeduardofrei.cl,http://www.casamuseoeduardofrei.cl,200,text/html; charset=UTF-8,140000,Casa Museo Eduardo Frei Montalva - Monumento Nacional y única Casa Museo de un ex Presidente de Chile abierta al público.,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5898202,https://www.wikidata.org/wiki/Q5898202,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0456,Al-Aqsa University Library,MENA,Palestine,Q219060,library,official_source_site,https://www.alaqsa.edu.ps/en/page/2116/Alaqsa-University-Gaza-Libraries,https://www.alaqsa.edu.ps/en/page/2116/Alaqsa-University-Gaza-Libraries,200,text/html; charset=utf-8,22429,Alaqsa University-Gaza-Libraries,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q130612851,https://www.wikidata.org/wiki/Q130612851,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0457,National Museum of Natural History,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.museum.gov.lk/,https://www.museum.gov.lk/v1/home,200,text/html; charset=utf-8,139881,Department of National Museums,Department Of National Museums Web Site,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20987445,https://www.wikidata.org/wiki/Q20987445,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0458,Chinatown Heritage Centre,Southeast Asia,Singapore,Q334,museum,official_source_site,https://www.chinatownheritagecentre.com.sg/,https://www.chinatownheritagecentre.com.sg/,200,text/html; charset=UTF-8,140000,Chinatown Heritage Centre,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q107803671,https://www.wikidata.org/wiki/Q107803671,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
